代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3518,柏騰,12/30,21.6,-0.2,-0.92,2025,年,0,0,0,,0,,0,0,,,
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3541,西柏,12/30,24,-0.1,-0.41,2025,年,0,0,0,,0,,0,0,,,
3552,同致,12/30,63.2,-0.9,-1.4,2025,年,0.8,0.4,1.2,60.6,1.32,67.3,0.59,1.91,'25/07/21,'25/08/22,'25/08/15
3580,友威科,12/30,64.6,-1.2,-1.82,2025,年,3,0,3,71,4.23,,0,4.23,'25/06/27,,'25/07/25
3587,閎康,12/30,183.5,-3,-1.61,2025,年,6.939,0,6.939,203,3.42,,0,3.42,'25/07/23,,'25/08/22
3617,碩天,12/30,212,+0.5,+0.24,2026,半年,0,0,0,,0,,0,0,,,
3628,盈正,12/30,68.2,-0.8,-1.16,2025,年,2,0,2,43.55,4.59,,0,4.59,'25/07/10,,'25/08/05
3663,鑫科,12/30,57.5,-0.1,-0.17,2025,年,0.4,0,0.4,60.5,0.66,,0,0.66,'25/08/07,,'25/09/04
3665,貿聯-KY,12/30,1505,0,0,2025,年,10.51,0.099,10.6,882,1.19,882,0.01,1.2,'25/07/17,'25/07/17,'25/08/22
4554,橙的,12/30,27,-0.05,-0.18,2025,年,0.35,1.3,1.65,36.95,0.95,36.95,3.52,4.47,'25/08/26,'25/08/26,'25/09/26
4577,達航科技,12/30,60.4,-1.3,-2.11,2025,年,0,0,0,,0,,0,0,,,
4585,達明,12/30,334.5,-5.5,-1.62,2025,年,0,0,0,,0,,0,0,,,
4588,玖鼎電力,12/30,60.8,-0.8,-1.3,2025,年,3,0,3,71.3,4.21,,0,4.21,'25/07/10,,'25/08/15
4760,勤凱,12/30,173,-4,-2.26,2025,年,3.7,0.5,4.2,105,3.52,147.5,0.34,3.86,'25/06/13,'25/08/20,'25/07/04
