代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
4535,至興,12/30,28.95,0,0,2025,年,1.6,0,1.6,30.65,5.22,,0,5.22,'25/06/24,,'25/07/15
4538,大詠城,12/30,16.9,0,0,2025,年,0.4,0,0.4,17.95,2.23,,0,2.23,'25/06/13,,'25/07/16
4540,全球傳動,12/30,34.3,-0.95,-2.7,2025,年,0,0,0,,0,,0,0,,,
4543,萬在,12/30,29.6,+0.05,+0.17,2025,年,1,0,1,27.7,3.61,,0,3.61,'25/07/17,,'25/08/15
4549,桓達,12/30,110.5,-0.5,-0.45,2025,年,4.1,0.2,4.3,135,3.04,140.5,0.14,3.18,'25/07/29,'25/09/02,'25/08/21
4550,長佳,12/30,25.25,+0.55,+2.23,2025,年,2,0,2,28.1,7.12,,0,7.12,'25/06/16,,'25/07/10
4552,力達-KY,12/30,24.1,-0.1,-0.41,2025,年,1,0,1,23.2,4.31,,0,4.31,'25/10/28,,'25/11/28
4555,氣立,12/30,38.3,-0.3,-0.78,2025,年,0.5,0,0.5,36,1.39,,0,1.39,'25/06/27,,'25/07/25
4558,寶緯,12/30,19.6,+0.3,+1.55,2025,年,0.5,0,0.5,25.75,1.94,,0,1.94,'25/07/10,,'25/08/15
4560,強信-KY,12/30,32.5,-0.35,-1.07,2025,年,1.2,0,1.2,35.2,3.41,,0,3.41,'25/07/30,,'25/08/20
4561,健椿,12/30,33.05,-0.9,-2.65,2025,年,1.2,0,1.2,44.55,2.69,,0,2.69,'25/07/24,,'25/08/19
4562,穎漢,12/30,35.4,-0.7,-1.94,2025,年,0,0,0,,0,,0,0,,,
4563,百德,12/30,42,-1,-2.33,2025,年,3,0,3,57.1,5.25,,0,5.25,'25/08/25,,'25/09/22
4564,元翎,12/30,17.55,-0.15,-0.85,2025,年,0,0,0,,0,,0,0,,,
4566,時碩工業,12/30,57.9,-0.1,-0.17,2025,年,1.503,0,1.503,57.4,2.62,,0,2.62,'25/04/17,,'25/05/14
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
4568,科際精密,12/30,42.35,+0.35,+0.83,2025,年,2.003,0,2.003,44.75,4.48,,0,4.48,'25/04/24,,'25/05/16
4571,鈞興-KY,12/30,164,-1,-0.61,2025,年,5.18,0,5.18,168.5,3.07,,0,3.07,'25/06/24,,'25/07/23
4572,駐龍,12/30,153,-1.5,-0.97,2025,年,4.744,0.256,5,168,2.82,168,0.15,2.98,'25/07/28,'25/07/28,'25/08/28
4576,大銀微系統,12/30,103,-2.5,-2.37,2025,年,0.2,0,0.2,111.5,0.18,,0,0.18,'25/07/17,,'25/08/15
4580,捷流閥業,12/30,80.9,-0.9,-1.1,2025,年,5.002,0,5.002,82,6.1,,0,6.1,'25/07/29,,'25/08/21
4583,台灣精銳,12/30,646,-6,-0.92,2025,年,12,0,12,777,1.54,,0,1.54,'25/03/21,,'25/04/25
4584,君帆,12/30,48,+0.1,+0.21,2025,年,2.2,0,2.2,55,4,,0,4,'25/07/23,,'25/08/13
5288,豐祥-KY,12/30,131,+1,+0.77,2026,半年,0,0,0,,0,,,0,,,
6122,擎邦,12/30,49.9,-0.9,-1.77,2025,年,3.265,0,3.265,50.2,6.5,,0,6.5,'25/08/12,,'25/09/10
6425,易發,12/30,87.8,-3.6,-3.94,2025,年,1.002,0,1.002,45.6,2.2,,0,2.2,'25/06/25,,'25/07/21
6603,富強鑫,12/30,26.95,+0.2,+0.75,2026,半年,0,0,0,,0,,0,0,,,
6606,建德工業,12/30,25.1,-0.2,-0.79,2025,年,3,0,3,30.85,9.72,,0,9.72,'25/03/28,,'25/04/25
6609,瀧澤科,12/30,37.7,-0.3,-0.79,2025,年,0.77,0,0.77,42.25,1.82,,0,1.82,'25/07/24,,'25/08/22
6843,進典,12/30,55.4,0,0,2025,年,2,0,2,60.3,3.32,,0,3.32,'25/07/14,,'25/08/15
6982,大井泵浦,12/30,62.2,-0.9,-1.43,2025,年,2.1,0,2.1,54.3,3.87,,0,3.87,'25/06/12,,'25/06/30
7642,昶瑞機電,12/30,81.8,-3.2,-3.76,2025,年,5,0,5,109,4.59,,0,4.59,'25/03/20,,'25/04/23
7709,榮田,12/30,37.55,0,0,2025,年,2.3,0,2.3,42.7,5.39,,0,5.39,'25/06/26,,'25/07/24
7750,新代,12/30,860,+7,+0.82,2025,年,11,0,11,558,1.97,,0,1.97,'25/04/01,,'25/04/30
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
8027,鈦昇,12/30,111,-1,-0.89,2025,年,0,0,0,,0,,0,0,,,
8083,瑞穎,12/30,157.5,0,0,2025,年,10,0,10,162,6.17,,0,6.17,'25/07/10,,'25/07/30
8107,大億金茂,12/30,14.2,0,0,2025,年,1,0,1,17,5.88,,0,5.88,'25/09/18,,'25/10/15
8222,寶一,12/30,41.35,-0.15,-0.36,2025,年,0.7,0,0.7,48.05,1.46,,0,1.46,'25/07/10,,'25/08/08
8255,朋程,12/30,119.5,+1,+0.84,2025,年,4.186,0,4.186,119.5,3.5,,0,3.5,'25/07/16,,'25/08/08
8374,羅昇,12/30,79.6,-0.5,-0.62,2025,年,0.45,0,0.45,91.2,0.49,,0,0.49,'25/07/15,,'25/08/11
8996,高力,12/30,579,+3,+0.52,2025,年,4.022,0,4.022,267.5,1.5,,0,1.5,'25/06/19,,'25/07/11
9951,皇田,12/30,55.3,-0.2,-0.36,2025,年,2.317,0,2.317,59.6,3.89,,0,3.89,'25/08/07,,'25/09/05
